"","accession","categories"
"9712","T3D4180","UremicToxin"
"9713","T3D4180","FoodToxin"
"9714","T3D4180","NaturalToxin"
"9715","T3D4181","UremicToxin"
"9716","T3D4181","FoodToxin"
"9717","T3D4181","NaturalToxin"
"9718","T3D4182","UremicToxin"
"9719","T3D4182","Pollutant"
"9720","T3D4182","FoodToxin"
"9721","T3D4182","NaturalToxin"
"9722","T3D4183","UremicToxin"
"9723","T3D4183","FoodToxin"
"9724","T3D4183","NaturalToxin"
"9725","T3D4184","UremicToxin"
"9726","T3D4184","FoodToxin"
"9727","T3D4184","NaturalToxin"
"9728","T3D4185","UremicToxin"
"9729","T3D4185","FoodToxin"
"9730","T3D4185","NaturalToxin"
"9731","T3D4186","UremicToxin"
"9732","T3D4186","FoodToxin"
"9733","T3D4186","NaturalToxin"
"9734","T3D4187","UremicToxin"
"9735","T3D4187","FoodToxin"
"9736","T3D4187","NaturalToxin"
"9737","T3D4188","UremicToxin"
"9738","T3D4188","Industrial/WorkplaceToxin"
"9739","T3D4188","FoodToxin"
"9740","T3D4188","NaturalToxin"
"9741","T3D4189","UremicToxin"
"9742","T3D4189","FoodToxin"
"9743","T3D4189","NaturalToxin"
"9744","T3D4190","UremicToxin"
"9745","T3D4190","FoodToxin"
"9746","T3D4190","NaturalToxin"
"9747","T3D4191","UremicToxin"
"9748","T3D4191","FoodToxin"
"9749","T3D4191","NaturalToxin"
"9750","T3D4192","UremicToxin"
"9751","T3D4192","FoodToxin"
"9752","T3D4192","NaturalToxin"
"9753","T3D4193","UremicToxin"
"9754","T3D4193","NaturalToxin"
"9755","T3D4194","UremicToxin"
"9756","T3D4194","NaturalToxin"
"9757","T3D4195","UremicToxin"
"9758","T3D4195","NaturalToxin"
"9759","T3D4196","UremicToxin"
"9760","T3D4196","NaturalToxin"
"9761","T3D4197","UremicToxin"
"9762","T3D4197","NaturalToxin"
"9763","T3D4198","UremicToxin"
"9764","T3D4198","FoodToxin"
"9765","T3D4198","NaturalToxin"
"9766","T3D4199","UremicToxin"
"9767","T3D4199","NaturalToxin"
"9768","T3D4200","UremicToxin"
"9769","T3D4200","FoodToxin"
"9770","T3D4200","NaturalToxin"
"9771","T3D4201","CigaretteToxin"
"9772","T3D4201","FoodToxin"
"9773","T3D4201","NaturalToxin"
"9774","T3D4201","AnimalToxin"
"9775","T3D4202","CigaretteToxin"
"9776","T3D4202","Pesticide"
"9777","T3D4202","FoodToxin"
"9778","T3D4202","NaturalToxin"
"9779","T3D4202","AnimalToxin"
"9780","T3D4203","CigaretteToxin"
"9781","T3D4203","Industrial/WorkplaceToxin"
"9782","T3D4203","SyntheticToxin"
"9783","T3D4204","CigaretteToxin"
"9784","T3D4204","Drug"
"9785","T3D4204","SyntheticToxin"
"9786","T3D4207","CigaretteToxin"
"9787","T3D4207","HouseholdToxin"
"9788","T3D4207","Pollutant"
"9789","T3D4207","AirbornePollutant"
"9790","T3D4207","FoodToxin"
"9791","T3D4207","SyntheticToxin"
"9792","T3D4209","CigaretteToxin"
"9793","T3D4209","Pollutant"
"9794","T3D4209","AirbornePollutant"
"9795","T3D4209","PlantToxin"
"9796","T3D4209","FoodToxin"
"9797","T3D4209","NaturalToxin"
"9798","T3D4212","CigaretteToxin"
"9799","T3D4212","Pesticide"
"9800","T3D4212","FoodToxin"
"9801","T3D4212","NaturalToxin"
"9802","T3D4212","PlantToxin"
"9803","T3D4213","CigaretteToxin"
"9804","T3D4213","Industrial/WorkplaceToxin"
"9805","T3D4213","SyntheticToxin"
"9806","T3D4214","CigaretteToxin"
"9807","T3D4214","HouseholdToxin"
"9808","T3D4214","AnimalToxin"
"9809","T3D4214","FoodToxin"
"9810","T3D4214","NaturalToxin"
"9811","T3D4215","CigaretteToxin"
"9812","T3D4215","SyntheticToxin"
"9813","T3D4216","CigaretteToxin"
"9814","T3D4216","Pesticide"
"9815","T3D4216","Industrial/WorkplaceToxin"
"9816","T3D4216","Pollutant"
"9817","T3D4216","AirbornePollutant"
"9818","T3D4216","SyntheticToxin"
"9819","T3D4217","CigaretteToxin"
"9820","T3D4217","HouseholdToxin"
"9821","T3D4217","Industrial/WorkplaceToxin"
"9822","T3D4217","Pollutant"
"9823","T3D4217","AirbornePollutant"
"9824","T3D4217","FoodToxin"
"9825","T3D4217","SyntheticToxin"
"9826","T3D4218","CigaretteToxin"
"9827","T3D4218","SyntheticToxin"
"9828","T3D4224","CigaretteToxin"
"9829","T3D4224","Industrial/WorkplaceToxin"
"9830","T3D4224","SyntheticToxin"
"9831","T3D4232","BacterialToxin"
"9832","T3D4232","NaturalToxin"
"9833","T3D4234","BacterialToxin"
"9834","T3D4234","NaturalToxin"
"9835","T3D4235","BacterialToxin"
"9836","T3D4235","NaturalToxin"
"9837","T3D4237","AnimalToxin"
"9838","T3D4237","FoodToxin"
"9839","T3D4237","NaturalToxin"
"9840","T3D4240","Industrial/WorkplaceToxin"
"9841","T3D4240","FoodToxin"
"9842","T3D4240","NaturalToxin"
"9843","T3D4240","AnimalToxin"
"9844","T3D4242","AnimalToxin"
"9845","T3D4242","FoodToxin"
"9846","T3D4242","NaturalToxin"
"9847","T3D4244","Drug"
"9848","T3D4244","FoodToxin"
"9849","T3D4244","NaturalToxin"
"9850","T3D4244","AnimalToxin"
"9851","T3D4245","AnimalToxin"
"9852","T3D4245","FoodToxin"
"9853","T3D4245","NaturalToxin"
"9854","T3D4247","AnimalToxin"
"9855","T3D4247","FoodToxin"
"9856","T3D4247","NaturalToxin"
"9857","T3D4248","Drug"
"9858","T3D4248","HouseholdToxin"
"9859","T3D4248","FoodToxin"
"9860","T3D4248","NaturalToxin"
"9861","T3D4248","AnimalToxin"
"9862","T3D4250","AnimalToxin"
"9863","T3D4250","FoodToxin"
"9864","T3D4250","NaturalToxin"
"9865","T3D4251","AnimalToxin"
"9866","T3D4251","FoodToxin"
"9867","T3D4251","NaturalToxin"
"9868","T3D4253","HouseholdToxin"
"9869","T3D4253","Industrial/WorkplaceToxin"
"9870","T3D4253","FoodToxin"
"9871","T3D4253","NaturalToxin"
"9872","T3D4253","AnimalToxin"
"9873","T3D4257","AnimalToxin"
"9874","T3D4257","FoodToxin"
"9875","T3D4257","NaturalToxin"
"9876","T3D4258","AnimalToxin"
"9877","T3D4258","FoodToxin"
"9878","T3D4258","NaturalToxin"
"9879","T3D4259","Industrial/WorkplaceToxin"
"9880","T3D4259","FoodToxin"
"9881","T3D4259","NaturalToxin"
"9882","T3D4259","AnimalToxin"
"9883","T3D4262","AnimalToxin"
"9884","T3D4262","NaturalToxin"
"9885","T3D4263","AnimalToxin"
"9886","T3D4263","FoodToxin"
"9887","T3D4263","NaturalToxin"
"9888","T3D4265","AnimalToxin"
"9889","T3D4265","FoodToxin"
"9890","T3D4265","NaturalToxin"
"9891","T3D4269","Drug"
"9892","T3D4269","FoodToxin"
"9893","T3D4269","NaturalToxin"
"9894","T3D4269","AnimalToxin"
"9895","T3D4270","AnimalToxin"
"9896","T3D4270","FoodToxin"
"9897","T3D4270","NaturalToxin"
"9898","T3D4273","Drug"
"9899","T3D4273","FoodToxin"
"9900","T3D4273","NaturalToxin"
"9901","T3D4273","AnimalToxin"
"9902","T3D4274","AnimalToxin"
"9903","T3D4274","FoodToxin"
"9904","T3D4274","NaturalToxin"
"9905","T3D4275","Drug"
"9906","T3D4275","FoodToxin"
"9907","T3D4275","NaturalToxin"
"9908","T3D4275","AnimalToxin"
"9909","T3D4276","Drug"
"9910","T3D4276","FoodToxin"
"9911","T3D4276","NaturalToxin"
"9912","T3D4276","AnimalToxin"
"9913","T3D4278","AnimalToxin"
"9914","T3D4278","FoodToxin"
"9915","T3D4278","NaturalToxin"
"9916","T3D4279","Drug"
"9917","T3D4279","FoodToxin"
"9918","T3D4279","NaturalToxin"
"9919","T3D4279","AnimalToxin"
"9920","T3D4281","AnimalToxin"
"9921","T3D4281","FoodToxin"
"9922","T3D4281","NaturalToxin"
"9923","T3D4282","Industrial/WorkplaceToxin"
"9924","T3D4282","FoodToxin"
"9925","T3D4282","NaturalToxin"
"9926","T3D4282","AnimalToxin"
"9927","T3D4283","Drug"
"9928","T3D4283","FoodToxin"
"9929","T3D4283","NaturalToxin"
"9930","T3D4283","AnimalToxin"
"9931","T3D4284","AnimalToxin"
"9932","T3D4284","FoodToxin"
"9933","T3D4284","NaturalToxin"
"9934","T3D4286","AnimalToxin"
"9935","T3D4286","FoodToxin"
"9936","T3D4286","NaturalToxin"
"9937","T3D4287","AnimalToxin"
"9938","T3D4287","FoodToxin"
"9939","T3D4287","NaturalToxin"
"9940","T3D4289","Drug"
"9941","T3D4289","HouseholdToxin"
"9942","T3D4289","FoodToxin"
"9943","T3D4289","NaturalToxin"
"9944","T3D4289","AnimalToxin"
"9945","T3D4290","Drug"
"9946","T3D4290","HouseholdToxin"
"9947","T3D4290","FoodToxin"
"9948","T3D4290","NaturalToxin"
"9949","T3D4290","AnimalToxin"
"9950","T3D4292","AnimalToxin"
"9951","T3D4292","FoodToxin"
"9952","T3D4292","NaturalToxin"
"9953","T3D4294","AnimalToxin"
"9954","T3D4294","FoodToxin"
"9955","T3D4294","NaturalToxin"
"9956","T3D4295","Drug"
"9957","T3D4295","FoodToxin"
"9958","T3D4295","NaturalToxin"
"9959","T3D4295","AnimalToxin"
"9960","T3D4296","HouseholdToxin"
"9961","T3D4296","FoodToxin"
"9962","T3D4296","NaturalToxin"
"9963","T3D4296","AnimalToxin"
"9964","T3D4297","AnimalToxin"
"9965","T3D4297","FoodToxin"
"9966","T3D4297","NaturalToxin"
"9967","T3D4298","Drug"
"9968","T3D4298","FoodToxin"
"9969","T3D4298","NaturalToxin"
"9970","T3D4298","AnimalToxin"
"9971","T3D4300","Drug"
"9972","T3D4300","FoodToxin"
"9973","T3D4300","NaturalToxin"
"9974","T3D4300","AnimalToxin"
"9975","T3D4304","Industrial/WorkplaceToxin"
"9976","T3D4304","FoodToxin"
"9977","T3D4304","NaturalToxin"
"9978","T3D4304","AnimalToxin"
"9979","T3D4307","AnimalToxin"
"9980","T3D4307","FoodToxin"
"9981","T3D4307","NaturalToxin"
"9982","T3D4310","Industrial/WorkplaceToxin"
"9983","T3D4310","FoodToxin"
"9984","T3D4310","NaturalToxin"
"9985","T3D4310","AnimalToxin"
"9986","T3D4314","HouseholdToxin"
"9987","T3D4314","Industrial/WorkplaceToxin"
"9988","T3D4314","FoodToxin"
"9989","T3D4314","NaturalToxin"
"9990","T3D4314","AnimalToxin"
"9991","T3D4318","Drug"
"9992","T3D4318","HouseholdToxin"
"9993","T3D4318","FoodToxin"
"9994","T3D4318","NaturalToxin"
"9995","T3D4318","AnimalToxin"
"9996","T3D4319","Drug"
"9997","T3D4319","HouseholdToxin"
"9998","T3D4319","FoodToxin"
"9999","T3D4319","NaturalToxin"
"10000","T3D4319","AnimalToxin"
"10001","T3D4320","Drug"
"10002","T3D4320","HouseholdToxin"
"10003","T3D4320","FoodToxin"
"10004","T3D4320","NaturalToxin"
"10005","T3D4320","AnimalToxin"
"10006","T3D4322","AnimalToxin"
"10007","T3D4322","FoodToxin"
"10008","T3D4322","NaturalToxin"
"10009","T3D4323","PlantToxin"
"10010","T3D4323","AnimalToxin"
"10011","T3D4323","FoodToxin"
"10012","T3D4323","NaturalToxin"
"10013","T3D4325","Drug"
"10014","T3D4325","FoodToxin"
"10015","T3D4325","NaturalToxin"
"10016","T3D4325","AnimalToxin"
"10017","T3D4328","Drug"
"10018","T3D4328","HouseholdToxin"
"10019","T3D4328","FoodToxin"
"10020","T3D4328","NaturalToxin"
"10021","T3D4328","AnimalToxin"
"10022","T3D4329","Drug"
"10023","T3D4329","FoodToxin"
"10024","T3D4329","NaturalToxin"
"10025","T3D4329","AnimalToxin"
"10026","T3D4330","AnimalToxin"
"10027","T3D4330","FoodToxin"
"10028","T3D4330","NaturalToxin"
"10029","T3D4332","AnimalToxin"
"10030","T3D4332","FoodToxin"
"10031","T3D4332","NaturalToxin"
"10032","T3D4343","AnimalToxin"
"10033","T3D4343","FoodToxin"
"10034","T3D4343","NaturalToxin"
"10035","T3D4344","Industrial/WorkplaceToxin"
"10036","T3D4344","FoodToxin"
"10037","T3D4344","NaturalToxin"
"10038","T3D4344","AnimalToxin"
"10039","T3D4345","HouseholdToxin"
"10040","T3D4345","FoodToxin"
"10041","T3D4345","NaturalToxin"
"10042","T3D4345","AnimalToxin"
"10043","T3D4346","AnimalToxin"
"10044","T3D4346","FoodToxin"
"10045","T3D4346","NaturalToxin"
"10046","T3D4349","PlantToxin"
"10047","T3D4349","FoodToxin"
"10048","T3D4349","NaturalToxin"
"10049","T3D4350","Industrial/WorkplaceToxin"
"10050","T3D4350","FoodToxin"
"10051","T3D4350","NaturalToxin"
"10052","T3D4350","AnimalToxin"
"10053","T3D4352","Drug"
"10054","T3D4352","FoodToxin"
"10055","T3D4352","NaturalToxin"
"10056","T3D4352","AnimalToxin"
"10057","T3D4356","HouseholdToxin"
"10058","T3D4356","AnimalToxin"
"10059","T3D4356","FoodToxin"
"10060","T3D4356","NaturalToxin"
"10061","T3D4357","AnimalToxin"
"10062","T3D4357","FoodToxin"
"10063","T3D4357","NaturalToxin"
"10064","T3D4358","AnimalToxin"
"10065","T3D4358","FoodToxin"
"10066","T3D4358","NaturalToxin"
"10067","T3D4359","Industrial/WorkplaceToxin"
"10068","T3D4359","FoodToxin"
"10069","T3D4359","NaturalToxin"
"10070","T3D4359","AnimalToxin"
"10071","T3D4360","HouseholdToxin"
"10072","T3D4360","AnimalToxin"
"10073","T3D4360","FoodToxin"
"10074","T3D4360","NaturalToxin"
"10075","T3D4362","Drug"
"10076","T3D4362","FoodToxin"
"10077","T3D4362","NaturalToxin"
"10078","T3D4362","AnimalToxin"
"10079","T3D4363","Drug"
"10080","T3D4363","HouseholdToxin"
"10081","T3D4363","FoodToxin"
"10082","T3D4363","NaturalToxin"
"10083","T3D4363","AnimalToxin"
"10084","T3D4364","Drug"
"10085","T3D4364","HouseholdToxin"
"10086","T3D4364","FoodToxin"
"10087","T3D4364","NaturalToxin"
"10088","T3D4364","AnimalToxin"
"10089","T3D4365","Drug"
"10090","T3D4365","FoodToxin"
"10091","T3D4365","NaturalToxin"
"10092","T3D4365","AnimalToxin"
"10093","T3D4366","Drug"
"10094","T3D4366","HouseholdToxin"
"10095","T3D4366","FoodToxin"
"10096","T3D4366","NaturalToxin"
"10097","T3D4366","AnimalToxin"
"10098","T3D4367","Drug"
"10099","T3D4367","HouseholdToxin"
"10100","T3D4367","FoodToxin"
"10101","T3D4367","NaturalToxin"
"10102","T3D4367","AnimalToxin"
"10103","T3D4368","Drug"
"10104","T3D4368","HouseholdToxin"
"10105","T3D4368","FoodToxin"
"10106","T3D4368","NaturalToxin"
"10107","T3D4368","AnimalToxin"
"10108","T3D4369","Drug"
"10109","T3D4369","FoodToxin"
"10110","T3D4369","NaturalToxin"
"10111","T3D4369","AnimalToxin"
"10112","T3D4370","Drug"
"10113","T3D4370","FoodToxin"
"10114","T3D4370","NaturalToxin"
"10115","T3D4370","AnimalToxin"
"10116","T3D4371","Drug"
"10117","T3D4371","FoodToxin"
"10118","T3D4371","NaturalToxin"
"10119","T3D4371","AnimalToxin"
"10120","T3D4398","AnimalToxin"
"10121","T3D4398","FoodToxin"
"10122","T3D4398","NaturalToxin"
"10123","T3D4404","AnimalToxin"
"10124","T3D4404","FoodToxin"
"10125","T3D4404","NaturalToxin"
"10126","T3D4405","HouseholdToxin"
"10127","T3D4405","Industrial/WorkplaceToxin"
"10128","T3D4405","FoodToxin"
"10129","T3D4405","NaturalToxin"
"10130","T3D4405","AnimalToxin"
"10131","T3D4409","AnimalToxin"
"10132","T3D4409","FoodToxin"
"10133","T3D4409","NaturalToxin"
"10134","T3D4411","Drug"
"10135","T3D4411","HouseholdToxin"
"10136","T3D4411","FoodToxin"
"10137","T3D4411","NaturalToxin"
"10138","T3D4411","AnimalToxin"
"10139","T3D4413","Drug"
"10140","T3D4413","FoodToxin"
"10141","T3D4413","NaturalToxin"
"10142","T3D4413","AnimalToxin"
"10143","T3D4424","AnimalToxin"
"10144","T3D4424","FoodToxin"
"10145","T3D4424","NaturalToxin"
"10146","T3D4425","AnimalToxin"
"10147","T3D4425","FoodToxin"
"10148","T3D4425","NaturalToxin"
"10149","T3D4426","AnimalToxin"
"10150","T3D4426","FoodToxin"
"10151","T3D4426","NaturalToxin"
"10152","T3D4430","AnimalToxin"
"10153","T3D4430","FoodToxin"
"10154","T3D4430","NaturalToxin"
"10155","T3D4434","AnimalToxin"
"10156","T3D4434","FoodToxin"
"10157","T3D4434","NaturalToxin"
"10158","T3D4435","FoodToxin"
"10159","T3D4435","NaturalToxin"
"10160","T3D4435","AnimalToxin"
"10161","T3D4438","AnimalToxin"
"10162","T3D4438","FoodToxin"
"10163","T3D4438","NaturalToxin"
"10164","T3D4440","FoodToxin"
"10165","T3D4440","NaturalToxin"
"10166","T3D4440","AnimalToxin"
"10167","T3D4444","HouseholdToxin"
"10168","T3D4444","FoodToxin"
"10169","T3D4444","NaturalToxin"
"10170","T3D4444","AnimalToxin"
"10171","T3D4447","AnimalToxin"
"10172","T3D4447","FoodToxin"
"10173","T3D4447","NaturalToxin"
"10174","T3D4453","Drug"
"10175","T3D4453","FoodToxin"
"10176","T3D4453","NaturalToxin"
"10177","T3D4453","AnimalToxin"
"10178","T3D4454","PlantToxin"
"10179","T3D4454","AnimalToxin"
"10180","T3D4454","FoodToxin"
"10181","T3D4454","NaturalToxin"
"10182","T3D4455","AnimalToxin"
"10183","T3D4455","FoodToxin"
"10184","T3D4455","NaturalToxin"
"10185","T3D4456","Drug"
"10186","T3D4456","FoodToxin"
"10187","T3D4456","NaturalToxin"
"10188","T3D4456","AnimalToxin"
"10189","T3D4458","Industrial/WorkplaceToxin"
"10190","T3D4458","FoodToxin"
"10191","T3D4458","NaturalToxin"
"10192","T3D4458","AnimalToxin"
"10193","T3D4461","FoodToxin"
"10194","T3D4461","NaturalToxin"
"10195","T3D4461","AnimalToxin"
"10196","T3D4471","AnimalToxin"
"10197","T3D4471","FoodToxin"
"10198","T3D4471","NaturalToxin"
"10199","T3D4474","AnimalToxin"
"10200","T3D4474","FoodToxin"
"10201","T3D4474","NaturalToxin"
"10202","T3D4476","Pesticide"
"10203","T3D4476","SyntheticToxin"
"10204","T3D4477","Pesticide"
"10205","T3D4477","HouseholdToxin"
"10206","T3D4477","SyntheticToxin"
"10207","T3D4478","Pesticide"
"10208","T3D4478","SyntheticToxin"
"10209","T3D4479","Pesticide"
"10210","T3D4479","SyntheticToxin"
"10211","T3D4480","Pesticide"
"10212","T3D4480","SyntheticToxin"
"10213","T3D4481","Pesticide"
"10214","T3D4481","SyntheticToxin"
"10215","T3D4482","Pesticide"
"10216","T3D4482","FoodToxin"
"10217","T3D4482","SyntheticToxin"
"10218","T3D4483","Pesticide"
"10219","T3D4483","SyntheticToxin"
"10220","T3D4484","Pesticide"
"10221","T3D4484","SyntheticToxin"
"10222","T3D4485","Pesticide"
"10223","T3D4485","SyntheticToxin"
"10224","T3D4486","Pesticide"
"10225","T3D4486","SyntheticToxin"
"10226","T3D4487","Pesticide"
"10227","T3D4487","SyntheticToxin"
"10228","T3D4488","Pesticide"
"10229","T3D4488","SyntheticToxin"
"10230","T3D4489","Pesticide"
"10231","T3D4489","SyntheticToxin"
"10232","T3D4490","Pesticide"
"10233","T3D4490","SyntheticToxin"
"10234","T3D4491","Pesticide"
"10235","T3D4491","SyntheticToxin"
"10236","T3D4492","Pesticide"
"10237","T3D4492","SyntheticToxin"
"10238","T3D4493","Pesticide"
"10239","T3D4493","FoodToxin"
"10240","T3D4493","SyntheticToxin"
"10241","T3D4494","FoodToxin"
"10242","T3D4494","NaturalToxin"
"10243","T3D4494","AnimalToxin"
"10244","T3D4494","Pesticide"
"10245","T3D4495","Pesticide"
"10246","T3D4495","SyntheticToxin"
"10247","T3D4496","Pesticide"
"10248","T3D4496","SyntheticToxin"
"10249","T3D4497","Pesticide"
"10250","T3D4497","HouseholdToxin"
"10251","T3D4497","PlantToxin"
"10252","T3D4497","FoodToxin"
"10253","T3D4497","NaturalToxin"
"10254","T3D4498","Pesticide"
"10255","T3D4498","HouseholdToxin"
"10256","T3D4498","SyntheticToxin"
"10257","T3D4499","Pesticide"
"10258","T3D4499","HouseholdToxin"
"10259","T3D4499","SyntheticToxin"
"10260","T3D4500","Pesticide"
"10261","T3D4500","HouseholdToxin"
"10262","T3D4500","SyntheticToxin"
"10263","T3D4501","Pesticide"
"10264","T3D4501","SyntheticToxin"
"10265","T3D4502","Pesticide"
"10266","T3D4502","SyntheticToxin"
"10267","T3D4503","Pesticide"
"10268","T3D4503","Industrial/WorkplaceToxin"
"10269","T3D4503","Pollutant"
"10270","T3D4503","AirbornePollutant"
"10271","T3D4503","SyntheticToxin"
"10272","T3D4504","Pesticide"
"10273","T3D4504","SyntheticToxin"
"10274","T3D4505","Pesticide"
"10275","T3D4505","SyntheticToxin"
"10276","T3D4506","Pesticide"
"10277","T3D4506","SyntheticToxin"
"10278","T3D4507","SyntheticToxin"
"10279","T3D4509","Pesticide"
"10280","T3D4509","SyntheticToxin"
"10281","T3D4510","Industrial/WorkplaceToxin"
"10282","T3D4510","SyntheticToxin"
"10283","T3D4511","Pesticide"
"10284","T3D4511","SyntheticToxin"
"10285","T3D4512","Pesticide"
"10286","T3D4512","FoodToxin"
"10287","T3D4512","SyntheticToxin"
"10288","T3D4513","FoodToxin"
"10289","T3D4513","SyntheticToxin"
"10290","T3D4514","Pesticide"
"10291","T3D4514","SyntheticToxin"
"10292","T3D4515","Pesticide"
"10293","T3D4515","SyntheticToxin"
"10294","T3D4516","Pesticide"
"10295","T3D4516","HouseholdToxin"
"10296","T3D4516","SyntheticToxin"
"10297","T3D4517","Pesticide"
"10298","T3D4517","SyntheticToxin"
"10299","T3D4518","Pesticide"
"10300","T3D4518","SyntheticToxin"
"10301","T3D4519","AnimalToxin"
"10302","T3D4519","NaturalToxin"
"10303","T3D4520","Pesticide"
"10304","T3D4520","Pollutant"
"10305","T3D4520","AirbornePollutant"
"10306","T3D4520","FoodToxin"
"10307","T3D4520","SyntheticToxin"
"10308","T3D4521","Pesticide"
"10309","T3D4521","FoodToxin"
"10310","T3D4521","SyntheticToxin"
"10311","T3D4522","Pesticide"
"10312","T3D4522","Pollutant"
"10313","T3D4522","SyntheticToxin"
"10314","T3D4523","Pesticide"
"10315","T3D4523","SyntheticToxin"
"10316","T3D4524","Pesticide"
"10317","T3D4524","HouseholdToxin"
"10318","T3D4524","SyntheticToxin"
"10319","T3D4525","Pesticide"
"10320","T3D4525","Industrial/WorkplaceToxin"
"10321","T3D4525","SyntheticToxin"
"10322","T3D4526","Pesticide"
"10323","T3D4526","HouseholdToxin"
"10324","T3D4526","SyntheticToxin"
"10325","T3D4527","Industrial/WorkplaceToxin"
"10326","T3D4527","SyntheticToxin"
"10327","T3D4528","Pesticide"
"10328","T3D4528","SyntheticToxin"
"10329","T3D4530","Pesticide"
"10330","T3D4530","SyntheticToxin"
"10331","T3D4531","Pesticide"
"10332","T3D4531","SyntheticToxin"
"10333","T3D4532","Pesticide"
"10334","T3D4532","FoodToxin"
"10335","T3D4532","SyntheticToxin"
"10336","T3D4533","Pesticide"
"10337","T3D4533","SyntheticToxin"
"10338","T3D4534","Pesticide"
"10339","T3D4534","Industrial/WorkplaceToxin"
"10340","T3D4534","Pollutant"
"10341","T3D4534","AirbornePollutant"
"10342","T3D4534","SyntheticToxin"
"10343","T3D4535","Pesticide"
"10344","T3D4535","SyntheticToxin"
"10345","T3D4536","Pesticide"
"10346","T3D4536","SyntheticToxin"
"10347","T3D4538","Pesticide"
"10348","T3D4538","SyntheticToxin"
"10349","T3D4539","Pesticide"
"10350","T3D4539","SyntheticToxin"
"10351","T3D4540","Pesticide"
"10352","T3D4540","SyntheticToxin"
"10353","T3D4541","Pesticide"
"10354","T3D4541","SyntheticToxin"
"10355","T3D4542","Pesticide"
"10356","T3D4542","HouseholdToxin"
"10357","T3D4542","SyntheticToxin"
"10358","T3D4543","Pesticide"
"10359","T3D4543","HouseholdToxin"
"10360","T3D4543","FoodToxin"
"10361","T3D4543","SyntheticToxin"
"10362","T3D4544","Pesticide"
"10363","T3D4544","SyntheticToxin"
"10364","T3D4545","Pesticide"
"10365","T3D4545","HouseholdToxin"
"10366","T3D4545","SyntheticToxin"
"10367","T3D4546","Pesticide"
"10368","T3D4546","SyntheticToxin"
"10369","T3D4547","Pesticide"
"10370","T3D4547","SyntheticToxin"
"10371","T3D4548","Pesticide"
"10372","T3D4548","HouseholdToxin"
"10373","T3D4548","Pollutant"
"10374","T3D4548","AirbornePollutant"
"10375","T3D4548","SyntheticToxin"
"10376","T3D4549","Pesticide"
"10377","T3D4549","SyntheticToxin"
"10378","T3D4550","Pesticide"
"10379","T3D4550","SyntheticToxin"
"10380","T3D4551","Drug"
"10381","T3D4551","FoodToxin"
"10382","T3D4551","SyntheticToxin"
